lemma	word form	sentence	doc index	sent index	token index	tokenized sentence	randomized indices	randomized tokenized sentence	randomized token index	is_randomized
eat	eat	ash said wanna eat remen together with edmund doramon n kapor...	19926	2	3	('ash', 'said', 'wanna', 'eat', 'remen', 'together', 'with', 'edmund', 'doramon', 'n', 'kapor', '...')				False
eat	ate	Went and ate stir-fry at clark with naomi and rebecca.	20940	6	2	('Went', 'and', 'ate', 'stir', '-', 'fry', 'at', 'clark', 'with', 'naomi', 'and', 'rebecca', '.')				False
eat	eating	Josh was like a member of my own family - i felt like he was my kid brother at times, reminding him to wipe his boots or chiding him for not eating vegetables.	26836	17	32	('Josh', 'was', 'like', 'a', 'member', 'of', 'my', 'own', 'family', '-', 'i', 'felt', 'like', 'he', 'was', 'my', 'kid', 'brother', 'at', 'times', ',', 'reminding', 'him', 'to', 'wipe', 'his', 'boots', 'or', 'chiding', 'him', 'for', 'not', 'eating', 'vegetables', '.')				False
eat	eat	there are plenty of nice places to eat and plenty of cyber cafes and bakeries.	36347	15	7	('there', 'are', 'plenty', 'of', 'nice', 'places', 'to', 'eat', 'and', 'plenty', 'of', 'cyber', 'cafes', 'and', 'bakeries', '.')				False
eat	eating	She cried because she was hungry...then because she didn't feel like eating.	18829	16	14	"('She', 'cried', 'because', 'she', 'was', 'hungry', '...', 'then', 'because', 'she', 'did', ""n't"", 'feel', 'like', 'eating', '.')"				False
eat	eating	i was so hot, but my belly is full and that is a good thing, however eating salad while breathing through your mouth is a hard thing to do and not choke.	510	2	18	('i', 'was', 'so', 'hot', ',', 'but', 'my', 'belly', 'is', 'full', 'and', 'that', 'is', 'a', 'good', 'thing', ',', 'however', 'eating', 'salad', 'while', 'breathing', 'through', 'your', 'mouth', 'is', 'a', 'hard', 'thing', 'to', 'do', 'and', 'not', 'choke', '.')				False
eat	eat	So here the two of them are at the tree, eve's having a flirty little chat with the ssseductive little serpent and as satan convinces her to eat of this fruit what does adam do?	19559	15	29	"('So', 'here', 'the', 'two', 'of', 'them', 'are', 'at', 'the', 'tree', ',', 'eve', ""'s"", 'having', 'a', 'flirty', 'little', 'chat', 'with', 'the', 'ssseductive', 'little', 'serpent', 'and', 'as', 'satan', 'convinces', 'her', 'to', 'eat', 'of', 'this', 'fruit', 'what', 'does', 'adam', 'do', '?')"				False
eat	eating	I didn't know eating a bag of ships each day made me fat but thanks to these geniusses i now have a healthy body again and i won't eat chips anymore.	30291	9	4	"('I', 'did', ""n't"", 'know', 'eating', 'a', 'bag', 'of', 'ships', 'each', 'day', 'made', 'me', 'fat', 'but', 'thanks', 'to', 'these', 'geniusses', 'i', 'now', 'have', 'a', 'healthy', 'body', 'again', 'and', 'i', 'wo', ""n't"", 'eat', 'chips', 'anymore', '.')"				False
eat	eating	I'm sitting on the balcony eating peaches and plums from those supplied by my 'admirer' before going down to breakfast.	17450	9	6	"('I', ""'m"", 'sitting', 'on', 'the', 'balcony', 'eating', 'peaches', 'and', 'plums', 'from', 'those', 'supplied', 'by', 'my', ""'"", 'admirer', ""'"", 'before', 'going', 'down', 'to', 'breakfast', '.')"				False
eat	eat	our class soon goin to transformed to a market le lah..gt sell breads & snacks and oso sell drinks nt bad lar..we can eat in class no nid go down for recess..still nid to climb 6 floors up and see those idiot face of sec 3s..oways push push run run as if hungry ghosts goin to get reincarnated..and oso can play in inter-class bball otherwise our class sure win..our reserves can sit down and drink kopi..our startin team so strong le, no nid reserves oso can..haha..adios!!!	27020	9	27	('our', 'class', 'soon', 'goin', 'to', 'transformed', 'to', 'a', 'market', 'le', 'lah', '..', 'gt', 'sell', 'breads', '&', 'snacks', 'and', 'oso', 'sell', 'drinks', 'nt', 'bad', 'lar', '..', 'we', 'can', 'eat', 'in', 'class', 'no', 'nid', 'go', 'down', 'for', 'recess', '..', 'still', 'nid', 'to', 'climb', '6', 'floors', 'up', 'and', 'see', 'those', 'idiot', 'face', 'of', 'sec', '3s', '..', 'oways', 'push', 'push', 'run', 'run', 'as', 'if', 'hungry', 'ghosts', 'goin', 'to', 'get', 'reincarnated', '..', 'and', 'oso', 'can', 'play', 'in', 'inter', '-', 'class', 'bball', 'otherwise', 'our', 'class', 'sure', 'win', '..', 'our', 'reserves', 'can', 'sit', 'down', 'and', 'drink', 'kopi', '..', 'our', 'startin', 'team', 'so', 'strong', 'le', ',', 'no', 'nid', 'reserves', 'oso', 'can', '..', 'haha', '..', 'adios', '!', '!', '!')				False
eat	eat	anyhow, can't seem to eat anything too heavy...which is a good thing.	15519	23	6	"('anyhow', ',', 'ca', ""n't"", 'seem', 'to', 'eat', 'anything', 'too', 'heavy', '...', 'which', 'is', 'a', 'good', 'thing', '.')"				False
eat	eat	I'm actually feeling much healthier, though i need to stop allowing other people to convince me to go out and eat all the time, (a) because it wastes money, and (b) because i just spent like $65 at the grocery store on healthy food, and it's sitting in my fridge slowly perishing.	17104	12	22	"('I', ""'m"", 'actually', 'feeling', 'much', 'healthier', ',', 'though', 'i', 'need', 'to', 'stop', 'allowing', 'other', 'people', 'to', 'convince', 'me', 'to', 'go', 'out', 'and', 'eat', 'all', 'the', 'time', ',', '(', 'a', ')', 'because', 'it', 'wastes', 'money', ',', 'and', '(', 'b', ')', 'because', 'i', 'just', 'spent', 'like', '$', '65', 'at', 'the', 'grocery', 'store', 'on', 'healthy', 'food', ',', 'and', 'it', ""'s"", 'sitting', 'in', 'my', 'fridge', 'slowly', 'perishing', '.')"				False
eat	ate	The meal totalled up to about $59.++ it's not a problem to him cos he's so rich and $60 is nothing to his father..haha..  wilson and jerren ate like gluttons, as usual.	111	2	35	"('The', 'meal', 'totalled', 'up', 'to', 'about', '$', '59.++', 'it', ""'s"", 'not', 'a', 'problem', 'to', 'him', 'cos', 'he', ""'s"", 'so', 'rich', 'and', '$', '60', 'is', 'nothing', 'to', 'his', 'father', '..', 'haha', '..', ' ', 'wilson', 'and', 'jerren', 'ate', 'like', 'gluttons', ',', 'as', 'usual', '.')"				False
eat	ate	I don't really know...perhaps something i ate last night is messing with my head.	23687	12	9	"('I', 'do', ""n't"", 'really', 'know', '...', 'perhaps', 'something', 'i', 'ate', 'last', 'night', 'is', 'messing', 'with', 'my', 'head', '.')"				False
eat	Ate	Ate at lombardi's, again.	25143	4	0	"('Ate', 'at', 'lombardi', ""'s"", ',', 'again', '.')"				False
eat	eat	like i've seen some people who have graduated come to formals, like actually go and eat dinner and stuff, and its like please get a life!!	36976	8	17	"('like', 'i', ""'ve"", 'seen', 'some', 'people', 'who', 'have', 'graduated', 'come', 'to', 'formals', ',', 'like', 'actually', 'go', 'and', 'eat', 'dinner', 'and', 'stuff', ',', 'and', 'its', 'like', 'please', 'get', 'a', 'life', '!', '!')"				False
eat	eating	I had to wait 20 minutes for the fries to cook, so it was like actually eating a meal.	26001	4	17	('I', 'had', 'to', 'wait', '20', 'minutes', 'for', 'the', 'fries', 'to', 'cook', ',', 'so', 'it', 'was', 'like', 'actually', 'eating', 'a', 'meal', '.')				False
eat	eating	I was eating lots and lots of fried chicken.	33820	10	2	('I', 'was', 'eating', 'lots', 'and', 'lots', 'of', 'fried', 'chicken', '.')				False
eat	eat	I don't seem to ever want to eat.	29321	5	8	"('I', 'do', ""n't"", 'seem', 'to', 'ever', 'want', 'to', 'eat', '.')"				False
eat	eat	me tell you, she can eat...], zack got some sort of taco salad, aneleise some sort of quesadilla, and i got a spicy picante chicken dish.	15440	6	6	('me', 'tell', 'you', ',', 'she', 'can', 'eat', '...', ']', ',', 'zack', 'got', 'some', 'sort', 'of', 'taco', 'salad', ',', 'aneleise', 'some', 'sort', 'of', 'quesadilla', ',', 'and', 'i', 'got', 'a', 'spicy', 'picante', 'chicken', 'dish', '.')				False
eat	ate	i didnt tell him it was unagi till he ate it	30393	7	10	('i', 'did', 'nt', 'tell', 'him', 'it', 'was', 'unagi', 'till', 'he', 'ate', 'it')				False
eat	eating	let's see what could i equate that to?  maybe like eating brussel sprouts, cow tongue  or liver & onions, all which leave a horrible tast in my mouth.	27170	1	13	"('let', ""'s"", 'see', 'what', 'could', 'i', 'equate', 'that', 'to', '?', ' ', 'maybe', 'like', 'eating', 'brussel', 'sprouts', ',', 'cow', 'tongue', ' ', 'or', 'liver', '&', 'onions', ',', 'all', 'which', 'leave', 'a', 'horrible', 'tast', 'in', 'my', 'mouth', '.')"				False
eat	ate	Stimulating conversations until dawn (i have yet to sleep), a sumptuous meal served to me to break my fast (wished i ate breakfast), mercilessly teasing those who would watch some sort of reality television last eve...with running commentary till we got kicked out to the bedroom television.	22260	18	25	('Stimulating', 'conversations', 'until', 'dawn', '(', 'i', 'have', 'yet', 'to', 'sleep', ')', ',', 'a', 'sumptuous', 'meal', 'served', 'to', 'me', 'to', 'break', 'my', 'fast', '(', 'wished', 'i', 'ate', 'breakfast', ')', ',', 'mercilessly', 'teasing', 'those', 'who', 'would', 'watch', 'some', 'sort', 'of', 'reality', 'television', 'last', 'eve', '...', 'with', 'running', 'commentary', 'till', 'we', 'got', 'kicked', 'out', 'to', 'the', 'bedroom', 'television', '.')				False
eat	eat	Was my first time to eat leaf……………impossible to imagine.	17200	8	5	('Was', 'my', 'first', 'time', 'to', 'eat', 'leaf', '…', '…', '…', '…', '…', 'impossible', 'to', 'imagine', '.')				False
eat	ate	We watched a movie and ate macaroni and cheese, and talked about...craig and ryan...hahaha....	20882	18	5	('We', 'watched', 'a', 'movie', 'and', 'ate', 'macaroni', 'and', 'cheese', ',', 'and', 'talked', 'about', '...', 'craig', 'and', 'ryan', '...', 'hahaha', '....')				False
eat	eating	They are horrible but yet after eating them i lost control.	22904	11	6	('They', 'are', 'horrible', 'but', 'yet', 'after', 'eating', 'them', 'i', 'lost', 'control', '.')				False
eat	ate	And anahid threw up because she ate food poisening at lunch.	26601	25	6	('And', 'anahid', 'threw', 'up', 'because', 'she', 'ate', 'food', 'poisening', 'at', 'lunch', '.')				False
eat	ate	We ate lunch, stopped by the library to get my stuff, and went to hac.	24334	37	1	('We', 'ate', 'lunch', ',', 'stopped', 'by', 'the', 'library', 'to', 'get', 'my', 'stuff', ',', 'and', 'went', 'to', 'hac', '.')				False
eat	eat	Jessica simpson is a young spoiled pop princess, trying to make it as an adult singer (don't offer her buffalo wings, because she doesn't eat buffalo).	35038	57	29	"('Jessica', 'simpson', 'is', 'a', 'young', 'spoiled', 'pop', 'princess', ',', 'trying', 'to', 'make', 'it', 'as', 'an', 'adult', 'singer', '(', 'do', ""n't"", 'offer', 'her', 'buffalo', 'wings', ',', 'because', 'she', 'does', ""n't"", 'eat', 'buffalo', ')', '.')"				False
eat	eat	You won't offend me if you assume that i eat nuts, because it's true.	11947	63	10	"('You', 'wo', ""n't"", 'offend', 'me', 'if', 'you', 'assume', 'that', 'i', 'eat', 'nuts', ',', 'because', 'it', ""'s"", 'true', '.')"				False
eat	eat	Maybe i should eat something...	28649	2	3	('Maybe', 'i', 'should', 'eat', 'something', '...')				False
eat	ate	I didn't do much that day before 3, basically sat around the house and ate gummy stuff.	11638	19	16	"('I', 'did', ""n't"", 'do', 'much', 'that', 'day', 'before', '3', ',', 'basically', 'sat', 'around', 'the', 'house', 'and', 'ate', 'gummy', 'stuff', '.')"				False
eat	eaten	Everyone laughed indulgently, for they too had eaten fit to burst.	37292	40	8	('Everyone', 'laughed', 'indulgently', ',', 'for', 'they', 'too', 'had', 'eaten', 'fit', 'to', 'burst', '.')				False
eat	eating	Now  i'm  eating balls!	35482	13	5	"('Now', ' ', 'i', ""'m"", ' ', 'eating', 'balls', '!')"				False
eat	eat	I love to eat, to cook and to eat some more.	30224	4	3	('I', 'love', 'to', 'eat', ',', 'to', 'cook', 'and', 'to', 'eat', 'some', 'more', '.')				False
eat	eat	Well i went to eat dinner with tanti maria...and yes...went back home and here i am watching 'pirates of the carribean'  again...;)	26572	11	4	"('Well', 'i', 'went', 'to', 'eat', 'dinner', 'with', 'tanti', 'maria', '...', 'and', 'yes', '...', 'went', 'back', 'home', 'and', 'here', 'i', 'am', 'watching', ""'"", 'pirates', 'of', 'the', 'carribean', ""'"", ' ', 'again', '...', ';)')"				False
eat	eat	You cant be asian and not eat pork or some kind of organ meat.	4082	17	7	('You', 'ca', 'nt', 'be', 'asian', 'and', 'not', 'eat', 'pork', 'or', 'some', 'kind', 'of', 'organ', 'meat', '.')				False
eat	eating	Mostly i just want to stop eating quite so much fast food, exercise a bit more, and perhaps build back up some of the muscle i used to have...should be interesting.	23580	11	6	('Mostly', 'i', 'just', 'want', 'to', 'stop', 'eating', 'quite', 'so', 'much', 'fast', 'food', ',', 'exercise', 'a', 'bit', 'more', ',', 'and', 'perhaps', 'build', 'back', 'up', 'some', 'of', 'the', 'muscle', 'i', 'used', 'to', 'have', '...', 'should', 'be', 'interesting', '.')				False
eat	eat	but then i cant eat what i want mmmmmmmaaaaaaaaaannnnnni have 1 cavity from eatin so much candy i am eatin a  butterfinger	26852	2	5	('but', 'then', 'i', 'ca', 'nt', 'eat', 'what', 'i', 'want', 'mmmmmmmaaaaaaaaaannnnnni', 'have', '1', 'cavity', 'from', 'eatin', 'so', 'much', 'candy', 'i', 'am', 'eatin', 'a', ' ', 'butterfinger')				False
eat	ate	There was food for 12 people, he ate it all!!!!!!!!!!!	38865	24	8	('There', 'was', 'food', 'for', '12', 'people', ',', 'he', 'ate', 'it', 'all', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!')				False
eat	eat	sunday, 10:30 a.m., 11:17 a.m., 2:34 p.m. we are humiliated by 'how did this happen' inquiries and further questioning along the lines of 'was this domestic violence?'  sunday, 3:30 p.m. we emerge from the hospital with a diagnosis of 'almost but not quite dislocated', follow-ups scheduled with oral surgeons, prescriptions for painkillers and steroids, xrays,  and instructions to eat only a liquid/soft diet for two weeks.	20543	7	77	"('sunday', ',', '10:30', 'a.m.', ',', '11:17', 'a.m.', ',', '2:34', 'p.m.', 'we', 'are', 'humiliated', 'by', ""'"", 'how', 'did', 'this', 'happen', ""'"", 'inquiries', 'and', 'further', 'questioning', 'along', 'the', 'lines', 'of', ""'"", 'was', 'this', 'domestic', 'violence', '?', ""'"", ' ', 'sunday', ',', '3:30', 'p.m.', 'we', 'emerge', 'from', 'the', 'hospital', 'with', 'a', 'diagnosis', 'of', ""'"", 'almost', 'but', 'not', 'quite', 'dislocated', ""'"", ',', 'follow', '-', 'ups', 'scheduled', 'with', 'oral', 'surgeons', ',', 'prescriptions', 'for', 'painkillers', 'and', 'steroids', ',', 'xrays', ',', ' ', 'and', 'instructions', 'to', 'eat', 'only', 'a', 'liquid', '/', 'soft', 'diet', 'for', 'two', 'weeks', '.')"				False
eat	eaten	passive: all the doughnuts had been eaten by the time we got home.	17936	12	7	('passive', ':', 'all', 'the', 'doughnuts', 'had', 'been', 'eaten', 'by', 'the', 'time', 'we', 'got', 'home', '.')				False
eat	eaten	I've never eaten out at so much fast food restaurants so many times in 7 days, in my whole life.	30914	26	3	"('I', ""'ve"", 'never', 'eaten', 'out', 'at', 'so', 'much', 'fast', 'food', 'restaurants', 'so', 'many', 'times', 'in', '7', 'days', ',', 'in', 'my', 'whole', 'life', '.')"				False
eat	ate	My friend had previously prepared lunch for us all and brought it in some lovely bento boxes (compartmentalized lunch boxes), so we ate that on the middle tier with plenty of cheese, crackers and wine to give the experience a little french flavor.	27334	11	25	('My', 'friend', 'had', 'previously', 'prepared', 'lunch', 'for', 'us', 'all', 'and', 'brought', 'it', 'in', 'some', 'lovely', 'bento', 'boxes', '(', 'compartmentalized', 'lunch', 'boxes', ')', ',', 'so', 'we', 'ate', 'that', 'on', 'the', 'middle', 'tier', 'with', 'plenty', 'of', 'cheese', ',', 'crackers', 'and', 'wine', 'to', 'give', 'the', 'experience', 'a', 'little', 'french', 'flavor', '.')				False
eat	eat	I couldn't eat cereal for a couple days because i couldn't find my bowls.	7415	4	3	"('I', 'could', ""n't"", 'eat', 'cereal', 'for', 'a', 'couple', 'days', 'because', 'i', 'could', ""n't"", 'find', 'my', 'bowls', '.')"				False
eat	eat	I truely think i would be happier if i never had to eat.	23703	18	12	('I', 'truely', 'think', 'i', 'would', 'be', 'happier', 'if', 'i', 'never', 'had', 'to', 'eat', '.')				False
eat	eat	He says that it is a personal thing and he does not care what other people eat, but i feel weird eating meat when i am with him, because i wonder if he does think that i am being horrible.	34286	27	16	('He', 'says', 'that', 'it', 'is', 'a', 'personal', 'thing', 'and', 'he', 'does', 'not', 'care', 'what', 'other', 'people', 'eat', ',', 'but', 'i', 'feel', 'weird', 'eating', 'meat', 'when', 'i', 'am', 'with', 'him', ',', 'because', 'i', 'wonder', 'if', 'he', 'does', 'think', 'that', 'i', 'am', 'being', 'horrible', '.')				False
eat	ate	Eeww~ i ate alot !	39824	27	2	('Eeww~', 'i', 'ate', 'alot', '!')				False
eat	eat	To start, my first quote today is:  ' eat my shorts! '	21539	1	11	"('To', 'start', ',', 'my', 'first', 'quote', 'today', 'is', ':', ' ', ""'"", 'eat', 'my', 'shorts', '!', ""'"")"				False
