,lemma,verb form,percent as verb,percent as propn,Count as verb,Sentence,Doc index,Sent index,index of verb,tokenized sentence,total open class,BERT tag,BERT replacements,entropy,%OPENCLASS,POS PREDICTIONS,ROBERTA REPLACEMENTS
305,joe,joing,0.0022727272727272,0.968181818181818,1,"After all, joing dance troupe is just for fun for me, a way to get out and get away from the piles of homework that I have.",25729,26,3,"('After', 'all', ',', 'joing', 'dance', 'troupe', 'is', 'just', 'for', 'fun', 'for', 'me', ',', 'a', 'way', 'to', 'get', 'out', 'and', 'get', 'away', 'from', 'the', 'piles', 'of', 'homework', 'that', 'I', 'have', '.')",440.0,DET,"['a', 'the', 'this', 'my', 'that']",0.2152414986336567,1.0,DET,"['the', 'this', 'my', 'a', 'the']"
306,motivated,motivated,0.0142857142857142,0.0,1,It's really hot here and as a result I am not to motivated to do much except read in my nice air conditioned bedroom.,20133,15,13,"('It', ""'s"", 'really', 'hot', 'here', 'and', 'as', 'a', 'result', 'I', 'am', 'not', 'to', 'motivated', 'to', 'do', 'much', 'except', 'read', 'in', 'my', 'nice', 'air', 'conditioned', 'bedroom', '.')",70.0,VERB,"['have', 'expect', 'want', 'bother', 'get']",0.2157476854446367,1.0,VERB,"['able', 'get', 'want', 'have', 'try']"
307,truck,truck,0.0050632911392405,0.0253164556962025,2,"Most everyone headed up to Green Bay last night after getting back off the lake, but I just headed back home or else I'd have to truck my ass way back to Rapids instead of driving only the 40 miles from Waupaca.",16449,20,28,"('Most', 'everyone', 'headed', 'up', 'to', 'Green', 'Bay', 'last', 'night', 'after', 'getting', 'back', 'off', 'the', 'lake', ',', 'but', 'I', 'just', 'headed', 'back', 'home', 'or', 'else', 'I', ""'d"", 'have', 'to', 'truck', 'my', 'ass', 'way', 'back', 'to', 'Rapids', 'instead', 'of', 'driving', 'only', 'the', '40', 'miles', 'from', 'Waupaca', '.')",395.0,VERB,"['haul', 'drag', 'get', 'drive', 'find']",0.216040225783118,1.0,VERB,"['drive', 'make', 'ride', 'work', 'kick']"
308,truck,trucked,0.0050632911392405,0.0253164556962025,2,"A typical shipment might go from the enrichment plant at Portsmouth, Ohio to the conversion plant in Hematite Missouri then to Kansas City by truck where it would be flown to Los Angeles and then trucked down to the General Atomic plant in San Diego.",2,59,36,"('A', 'typical', 'shipment', 'might', 'go', 'from', 'the', 'enrichment', 'plant', 'at', 'Portsmouth', ',', 'Ohio', 'to', 'the', 'conversion', 'plant', 'in', 'Hematite', 'Missouri', 'then', 'to', 'Kansas', 'City', 'by', 'truck', 'where', 'it', 'would', 'be', 'flown', 'to', 'Los', 'Angeles', 'and', 'then', 'trucked', 'down', 'to', 'the', 'General', 'Atomic', 'plant', 'in', 'San', 'Diego', '.')",395.0,VERB,"['shipped', 'flown', 'loaded', 'driven', 'brought']",0.216040225783118,1.0,VERB,"['sent', 'back', 'brought', 'carried', 'broken']"
309,vibe,vibing,0.0344827586206896,0.0,3,"at the start of the day, everybody was, of course, still not vibing it too much since we didn't know each other well yet.",26969,3,15,"('at', 'the', 'start', 'of', 'the', 'day', ',', 'everybody', 'was', ',', 'of', 'course', ',', 'still', 'not', 'vibing', 'it', 'too', 'much', 'since', 'we', 'did', ""n't"", 'know', 'each', 'other', 'well', 'yet', '.')",87.0,VERB,"['enjoying', 'taking', 'liking', 'feeling', 'doing']",0.2163969324512646,1.0,VERB,"['feeling', 'into', 'sure', 'getting', 'like']"
310,vibe,vibing,0.0344827586206896,0.0,3,We weren't vibing...,36608,71,3,"('We', 'were', ""n't"", 'vibing', '...')",87.0,SYM,"['##s', ""'ywas.""]",0.2163969324512646,1.0,ADJ,"['there', 'alone', 'afraid', 'sure', 'ready']"
311,vibe,vibing,0.0344827586206896,0.0,3,"at the start of the day, everybody was, of course, still not vibing it too much since we didn't know each other well yet.",26968,3,15,"('at', 'the', 'start', 'of', 'the', 'day', ',', 'everybody', 'was', ',', 'of', 'course', ',', 'still', 'not', 'vibing', 'it', 'too', 'much', 'since', 'we', 'did', ""n't"", 'know', 'each', 'other', 'well', 'yet', '.')",87.0,VERB,"['enjoying', 'taking', 'liking', 'feeling', 'doing']",0.2163969324512646,1.0,VERB,"['feeling', 'into', 'sure', 'getting', 'like']"
312,lah,lah,0.0017182130584192,0.9673539518900344,1,"The girl paused for a while, then continued'......ehh I tonight meeting Muthu, cannot lah we all go and eat Briyani dey, cannot, tomorrow we go fight.'.",18165,22,18,"('The', 'girl', 'paused', 'for', 'a', 'while', ',', 'then', ""continued'"", '......', 'ehh', 'I', 'tonight', 'meeting', 'Muthu', ',', 'can', 'not', 'lah', 'we', 'all', 'go', 'and', 'eat', 'Briyani', 'dey', ',', 'can', 'not', ',', 'tomorrow', 'we', 'go', 'fight', '.', ""'"", '.')",582.0,PART,"[',', 'go.', '-...']",0.2172041296314267,0.9847715736040608,PART,"['tomorrow', 'today', 'tonight', 'we', ',']"
313,wir,wir,0.0223880597014925,0.9701492537313432,3,"Vorhin waren wir bei Marias Art-class, an meiner Schule gibts sowas nicht, und haben Kisten mit Bildern vollgeklebt.",23329,35,2,"('Vorhin', 'waren', 'wir', 'bei', 'Marias', 'Art', '-', 'class', ',', 'an', 'meiner', 'Schule', 'gibts', 'sowas', 'nicht', ',', 'und', 'haben', 'Kisten', 'mit', 'Bildern', 'vollgeklebt', '.')",134.0,PUNCT,"[',', 'zu...', 'und', ':']",0.2178600621304398,1.0,VERB,"['wir', 'sie', 'alle', 'ich', 'Wir']"
314,wir,wir,0.0223880597014925,0.9701492537313432,3,"Stopp am Sheraton-Hotel, wo wir Bruce, Mark und Erik abgeholt haben) um ca 1",23328,4,7,"('Stopp', 'am', 'Sheraton', '-', 'Hotel', ',', 'wo', 'wir', 'Bruce', ',', 'Mark', 'und', 'Erik', 'abgeholt', 'haben', ')', 'um', 'ca', '1')",134.0,PUNCT,"['(.,', ':', '-']",0.2178600621304398,1.0,VERB,"['uns', 'mich', 'wir', 'sie', 'ich']"
315,wir,wir,0.0223880597014925,0.9701492537313432,3,Wir sind dann durch eine weitere Tuer gegangen und auf einer Tribuene gelandet wo wir dann auch schnell unsere Sitzplaetze erreicht hatten (Sitzplaetze???).,23265,12,14,"('Wir', 'sind', 'dann', 'durch', 'eine', 'weitere', 'Tuer', 'gegangen', 'und', 'auf', 'einer', 'Tribuene', 'gelandet', 'wo', 'wir', 'dann', 'auch', 'schnell', 'unsere', 'Sitzplaetze', 'erreicht', 'hatten', '(', 'Sitzplaetze', '?', '?', '?', ')', '.')",134.0,PROPN,"['##Ã,', 'dir', 'bin', 'du']",0.2178600621304398,1.0,VERB,"['wir', 'sie', 'uns', 'Wir', 'we']"
316,soldier,soldiered,0.0074906367041198,0.0224719101123595,2,"Some of them have soldiered on and have remained in the public eye to a degree a la Soleil Moon-Frye and Alyssa Milano, but others have transformed into unrecognizable young women.",12149,3,4,"('Some', 'of', 'them', 'have', 'soldiered', 'on', 'and', 'have', 'remained', 'in', 'the', 'public', 'eye', 'to', 'a', 'degree', 'a', 'la', 'Soleil', 'Moon', '-', 'Frye', 'and', 'Alyssa', 'Milano', ',', 'but', 'others', 'have', 'transformed', 'into', 'unrecognizable', 'young', 'women', '.')",267.0,VERB,"['moved', 'caught', 'passed', 'gone', 'taken']",0.2185119559754026,1.0,VERB,"['moved', 'gone', 'held', 'lived', 'caught']"
317,soldier,soldiering,0.0074906367041198,0.0224719101123595,2,I am soldiering on trying to catch up (and not even keeping up) with technology - it is such a standing joke in my family that I have long been known as 'techno-phobic!'  Slightly ironic as I am mad on techno music but technically illiterate!,33001,6,2,"('I', 'am', 'soldiering', 'on', 'trying', 'to', 'catch', 'up', '(', 'and', 'not', 'even', 'keeping', 'up', ')', 'with', 'technology', '-', 'it', 'is', 'such', 'a', 'standing', 'joke', 'in', 'my', 'family', 'that', 'I', 'have', 'long', 'been', 'known', 'as', ""'"", 'techno', '-', 'phobic', '!', ""'"", ' ', 'Slightly', 'ironic', 'as', 'I', 'am', 'mad', 'on', 'techno', 'music', 'but', 'technically', 'illiterate', '!')",267.0,ADJ,"['mad', 'bent', 'keen', 'working', 'concentrating']",0.2185119559754026,1.0,ADJ,"['working', 'stuck', 'mad', 'big', 'intent']"
318,segment,segmenting,0.0350877192982456,0.0,2,"Unlike Rick, I won't go through the painstaking task of segmenting his writings so I can spin it against him.",16171,23,12,"('Unlike', 'Rick', ',', 'I', 'wo', ""n't"", 'go', 'through', 'the', 'painstaking', 'task', 'of', 'segmenting', 'his', 'writings', 'so', 'I', 'can', 'spin', 'it', 'against', 'him', '.')",57.0,VERB,"['reading', 'studying', 'researching', 'translating', 'finding']",0.2192973081321753,1.0,VERB,"['reading', 'checking', 'understanding', 'taking', 'finding']"
319,segment,segmented,0.0350877192982456,0.0,2,"The world, in all its shapes, is not segmented, but almost one.",22765,17,10,"('The', 'world', ',', 'in', 'all', 'its', 'shapes', ',', 'is', 'not', 'segmented', ',', 'but', 'almost', 'one', '.')",57.0,NUM,"['one', 'whole', 'two', 'another', 'many']",0.2192973081321753,1.0,NUM,"['two', 'one', 'three', 'many', 'four']"
320,life,life,0.0004227972264501,0.0309487569761542,5,Another thing keeping me up:  Do I life what I preach?,24473,8,9,"('Another', 'thing', 'keeping', 'me', 'up', ':', ' ', 'Do', 'I', 'life', 'what', 'I', 'preach', '?')",11826.0,VERB,"['know', 'say', 'believe', 'understand', 'do']",0.2200365259847624,1.0,VERB,"['know', 'understand', 'believe', 'do', 'get']"
321,life,lifes,0.0004227972264501,0.0309487569761542,5,Well lifes a bitch and then you die ^;_^.,17680,4,1,"('Well', 'lifes', 'a', 'bitch', 'and', 'then', 'you', 'die', '^;_^.')",11826.0,VERB,"[',', 'be', 'fuck', 'kill', 'hit']",0.2200365259847624,1.0,VERB,"['be', 'get', 'become', ',', 'make']"
322,life,life,0.0004227972264501,0.0309487569761542,5,"I wish I could just life over, knowing the things I know now, but not having to experience them.",13458,24,5,"('I', 'wish', 'I', 'could', 'just', 'life', 'over', ',', 'knowing', 'the', 'things', 'I', 'know', 'now', ',', 'but', 'not', 'having', 'to', 'experience', 'them', '.')",11826.0,VERB,"['start', 'roll', 'take', 'come', 'go']",0.2200365259847624,1.0,VERB,"['start', 'begin', 'get', 'be', 'take']"
323,life,life,0.0004227972264501,0.0309487569761542,5,"By God's grace, the past few weeks have been getting better in my prep for the praise night, but I'm am struck (as stated in a previous entry) about my genuine faith: do I life what I profess?",24473,12,41,"('By', 'God', ""'s"", 'grace', ',', 'the', 'past', 'few', 'weeks', 'have', 'been', 'getting', 'better', 'in', 'my', 'prep', 'for', 'the', 'praise', 'night', ',', 'but', 'I', ""'m"", 'am', 'struck', '(', 'as', 'stated', 'in', 'a', 'previous', 'entry', ')', 'about', 'my', 'genuine', 'faith', ':', 'do', 'I', 'life', 'what', 'I', 'profess', '?')",11826.0,PRON,"['believe', 'know', 'say', 'do', 'understand']",0.2200365259847624,1.0,PRON,"['believe', 'know', 'do', 'live', 'practice']"
324,life,life,0.0004227972264501,0.0309487569761542,5,That's why this my love life my love life!,26541,23,6,"('That', ""'s"", 'why', 'this', 'my', 'love', 'life', 'my', 'love', 'life', '!')",11826.0,AUX,"['is,...', 'and', '-']",0.2200365259847624,1.0,PUNCT,"[',', 'life', 'and', 'is', '-']"
325,sf,sf,0.0099009900990099,0.9702970297029704,1,me and kareen headed out with will to sf in the morning and did shopping shopping shopping.,36934,2,8,"('me', 'and', 'kareen', 'headed', 'out', 'with', 'will', 'to', 'sf', 'in', 'the', 'morning', 'and', 'did', 'shopping', 'shopping', 'shopping', '.')",101.0,AUX,"['do', 'workpower', 'eattes']",0.2201761884617908,1.0,VERB,"['go', 'work', 'eat', 'shop', 'run']"
326,appearance,appearances,0.0087336244541484,0.0218340611353711,2,O dahil hindi niya alam kung paano mag-rereact sa mga sudden appearances ko ulit sa tahimik na niyang buhay?,22953,4,13,"('O', 'dahil', 'hindi', 'niya', 'alam', 'kung', 'paano', 'mag', '-', 'rereact', 'sa', 'mga', 'sudden', 'appearances', 'ko', 'ulit', 'sa', 'tahimik', 'na', 'niyang', 'buhay', '?')",229.0,SYM,['##aaniino'],0.2236144308735363,1.0,NOUN,"['entry', 'appearance', 'intervention', 'changes', 'presence']"
327,appearance,appearances,0.0087336244541484,0.0218340611353711,2,"I have been given coordinator duties, which include chronological character appearances descriptions and some more editing of panels to fit into 7 to 10 panel framework.",25575,1,11,"('I', 'have', 'been', 'given', 'coordinator', 'duties', ',', 'which', 'include', 'chronological', 'character', 'appearances', 'descriptions', 'and', 'some', 'more', 'editing', 'of', 'panels', 'to', 'fit', 'into', '7', 'to', '10', 'panel', 'framework', '.')",229.0,NOUN,"['-isation', 'set', 'level', 'development']",0.2236144308735363,1.0,NOUN,"['istic', 'character', 'ist', 'ization', 'set']"
328,album,albums,0.0017889087656529,0.0322003577817531,2,Buy your Rod Stewart albums you tasteless fucks!,26743,20,4,"('Buy', 'your', 'Rod', 'Stewart', 'albums', 'you', 'tasteless', 'fucks', '!')",1118.0,PUNCT,"[',s', '-!...']",0.2241301035526529,1.0,ADP,"[',', 'for', 'tickets', 'now', 'from']"
329,album,album,0.0017889087656529,0.0322003577817531,2,"You either like that they change from album to album a lot, or you don't.",7341,14,9,"('You', 'either', 'like', 'that', 'they', 'change', 'from', 'album', 'to', 'album', 'a', 'lot', ',', 'or', 'you', 'do', ""n't"", '.')",1118.0,VERB,"['album', 'song', 'record', 'single', 'track']",0.2241301035526529,1.0,VERB,"['album', 'record', 'release', 'one', 'song']"
330,purse,purse,0.036231884057971,0.0,5,"Instead, I decided to purse a career in marketing.",6422,7,5,"('Instead', ',', 'I', 'decided', 'to', 'purse', 'a', 'career', 'in', 'marketing', '.')",138.0,VERB,"['pursue', 'make', 'try', 'start', 'take']",0.2247403669513935,1.0,VERB,"['pursue', 'start', 'build', 'choose', 'make']"
331,purse,purse,0.036231884057971,0.0,5,"I remember how he used to purse his lips together whenever he got mad, a stern warning to stop being naughty before he brandished the dreaded cane.",413,3,6,"('I', 'remember', 'how', 'he', 'used', 'to', 'purse', 'his', 'lips', 'together', 'whenever', 'he', 'got', 'mad', ',', 'a', 'stern', 'warning', 'to', 'stop', 'being', 'naughty', 'before', 'he', 'brandished', 'the', 'dreaded', 'cane', '.')",138.0,VERB,"['press', 'smack', 'rub', 'pinch', 'smash']",0.2247403669513935,1.0,VERB,"['put', 'stick', 'press', 'rub', 'pull']"
332,purse,Purse,0.036231884057971,0.0,5,Purse your lips.,17900,10,0,"('Purse', 'your', 'lips', '.')",138.0,VERB,"['Open', 'On', 'With', 'Close', 'Touch']",0.2247403669513935,1.0,VERB,"['Hold', 'på', 'På', 'Open', 'Med']"
333,purse,purses,0.036231884057971,0.0,5,"so we split up and will/i headed to kate spade, and found...some kate spade purses 50% off!!",37200,19,19,"('so', 'we', 'split', 'up', 'and', 'will', '/', 'i', 'headed', 'to', 'kate', 'spade', ',', 'and', 'found', '...', 'some', 'kate', 'spade', 'purses', '50', '%', 'off', '!', '!')",138.0,AUX,"[',', 'and', 'is', 'with', 'was']",0.2247403669513935,1.0,VERB,"['shoes', 'bags', 'at', 'clothes', 'was']"
334,purse,pursed,0.036231884057971,0.0,5,"A smile flickered and died on his lips, which were pursed into a thin line.",37302,77,11,"('A', 'smile', 'flickered', 'and', 'died', 'on', 'his', 'lips', ',', 'which', 'were', 'pursed', 'into', 'a', 'thin', 'line', '.')",138.0,VERB,"['pressed', 'drawn', 'compressed', 'pulled', 'set']",0.2247403669513935,1.0,VERB,"['cut', 'pulled', 'turned', 'bent', 'split']"
335,clothing,clothing,0.0041322314049586,0.0289256198347107,1,*You ever wore flourescent -neon if you will clothing...(or nailpolish).,30886,23,9,"('*', 'You', 'ever', 'wore', 'flourescent', '-neon', 'if', 'you', 'will', 'clothing', '...', '(or', 'nailpolish', ')', '.')",242.0,PUNCT,"['.', 'say,', 'be', '-']",0.2274713825765784,1.0,VERB,"['?', 'say', 'remember', '?', 'admit']"
336,towel,toweled,0.0124223602484472,0.0186335403726708,2,Emily and I got out and toweled off.,27612,36,6,"('Emily', 'and', 'I', 'got', 'out', 'and', 'toweled', 'off', '.')",161.0,VERB,"['drove', 'took', 'got', 'set', 'sped']",0.229813563551423,1.0,VERB,"['took', 'went', 'was', 'set', 'ran']"
337,towel,Towel,0.0124223602484472,0.0186335403726708,2,Anyone who masters these eight techniques to becoming a kissing master deserves a second date:  Towel off  Kisses are not meant to be wet.,6210,4,17,"('Anyone', 'who', 'masters', 'these', 'eight', 'techniques', 'to', 'becoming', 'a', 'kissing', 'master', 'deserves', 'a', 'second', 'date', ':', ' ', 'Towel', 'off', ' ', 'Kisses', 'are', 'not', 'meant', 'to', 'be', 'wet', '.')",161.0,VERB,"['Kiss', 'Take', 'First', 'Breaking', 'Show']",0.229813563551423,1.0,ADV,"['First', 'first', 'Take', 'one', 'Fresh']"
338,recess,recessed,0.015625,0.015625,1,"That I can't even give her a hug when I most want to, that she has totally recessed from my conscious mind, only to turn up as a blip in my radar when her name is mentioned.",472,11,19,"('That', 'I', 'ca', ""n't"", 'even', 'give', 'her', 'a', 'hug', 'when', 'I', 'most', 'want', 'to', ',', 'that', 'she', 'has', 'totally', 'recessed', 'from', 'my', 'conscious', 'mind', ',', 'only', 'to', 'turn', 'up', 'as', 'a', 'blip', 'in', 'my', 'radar', 'when', 'her', 'name', 'is', 'mentioned', '.')",64.0,VERB,"['disappeared', 'vanished', 'gone', 'faded', 'withdrawn']",0.2318723243127146,1.0,VERB,"['gone', 'disappear', 'hidden', 'absent', 'fallen']"
339,candle,candles,0.006578947368421,0.0263157894736842,1,And we had these lil fire starters candles that like blew up!!!,14413,19,7,"('And', 'we', 'had', 'these', 'lil', 'fire', 'starters', 'candles', 'that', 'like', 'blew', 'up', '!', '!', '!')",152.0,SCONJ,"['and,', 'all', 'that', 'so']",0.2324549167926278,1.0,PUNCT,"[',', 'too', 'around', '...', 'here']"
